ZIP_CODE,LOCATION,OWNER1,OWNER2,BLDG_CODE,TOTAL_AREA,LIVABLE_AREA,RECORDING_DATE,brief_desc,STD_OWNER,ABBR,MARKET_VALUE,MARKET_VALUE_DATE,LAST_SALE_PRICE,LAST_SALE_DATE,TAXABLE_LAND_VALUE,TAXABLE_BLDG_VALUE,EXEMPT_LAND_VALUE,EXEMPT_BLDG_VALUE
191431028,6254 PINE ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,1195,2457,9/13/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"25,000.00",1/1/2002,1.00,8/28/2000,0.00,0.00,"1,600.00","6,400.00"
191431025,6221 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,R30,1205,2203,6/28/1985,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,500.00",3/1/2001,1.00,6/28/1985,0.00,0.00,"1,440.00","5,760.00"
191431025,6223 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,R30,1205,2203,2/16/2001,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"25,000.00",7/1/2002,"27,400.00",2/16/2001,0.00,0.00,"1,600.00","6,400.00"
191431026,6216 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,973,1990,2/26/2002,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,600.00",7/1/2002,1.00,1/31/2002,0.00,0.00,"1,332.00","5,900.00"
191431026,6218 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,973,1990,9/13/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,600.00",1/1/2002,1.00,9/13/2000,0.00,0.00,"1,332.00","5,900.00"
191431026,6222 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,973,1990,11/30/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,600.00",1/1/2002,1.00,11/15/2000,0.00,0.00,"1,332.00","5,900.00"
191431026,6224 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,973,1990,9/13/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,600.00",1/1/2002,1.00,9/6/2000,0.00,0.00,"1,332.00","5,900.00"
191431026,6226 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,973,1990,9/13/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,600.00",1/1/2002,1.00,8/28/2000,0.00,0.00,"1,332.00","5,900.00"
191431026,6228 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,973,1990,9/28/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,600.00",1/1/2002,1.00,9/20/2000,0.00,0.00,"1,332.00","5,900.00"
191431026,6230 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,973,1990,9/13/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,600.00",1/1/2002,1.00,9/1/2000,0.00,0.00,"1,332.00","5,900.00"
191431026,6232 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,973,1990,9/13/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,600.00",1/1/2002,1.00,9/1/2000,0.00,0.00,"1,332.00","5,900.00"
191431026,6236 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,973,1990,9/13/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,600.00",1/1/2002,1.00,8/24/2000,0.00,0.00,"1,332.00","5,900.00"
191431026,6238 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,973,1990,9/13/2000,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"22,600.00",1/1/2002,1.00,8/28/2000,0.00,0.00,"1,332.00","5,900.00"
191431026,6256 OSAGE AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,1026,2350,5/3/2001,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"26,000.00",1/1/2002,"28,500.00",4/25/2001,0.00,0.00,"1,532.00","6,788.00"
191432213,6133 WALTON AVE,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,H30,2244,780,10/23/1992,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"19,000.00",8/1/2001,"4,000.00",8/3/1992,0.00,0.00,"2,198.00","3,882.00"
191431103,417 S 60TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,S30,1296,1562,6/13/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"10,500.00",1/1/2002,500.00,5/21/1984,0.00,0.00,"1,576.00","1,784.00"
191432301,613 S 60TH ST,CITY OF PHILA,DEPT OF PUB PROP,O30,1331,1854,9/16/1980,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"15,500.00",1/1/2002,1.00,9/16/1980,0.00,0.00,"1,230.00","3,730.00"
191431149,324 S 60TH ST,CITY OF PHILA,DEPT PUB PROP,SC,1131,0,9/4/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",3/1/2002,1.00,8/28/1984,0.00,0.00,960.00,0.00
191431104,408 S 60TH ST,CITY OF PHILA,,S30,1228,1808,3/22/1984,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"8,000.00",1/1/2002,500.00,1/9/1984,0.00,0.00,637.00,"1,923.00"
191432403,5836 NORFOLK ST,CITY OF PHILA,,SR,930,0,6/29/1984,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,000.00",9/1/2001,1.00,6/1/1984,0.00,0.00,960.00,0.00
191433027,5953 LATONA ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,O30,1624,1336,7/14/1975,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"20,000.00",1/1/2002,1.00,7/14/1975,0.00,0.00,981.00,"5,419.00"
191432325,6013 BALTIMORE AVE,CITY OF PHILA,DEPT PUB PROP,S30,1452,1468,1/8/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"19,000.00",1/1/2002,500.00,12/16/1985,0.00,0.00,"2,367.00","3,713.00"
191433920,5821 FERNWOOD ST,ROBINSON MARILYN G,,SR,1266,0,1/26/2010,City of Phila.,,,"4,000.00",1/1/2002,"4,000.00",1/26/2010,0.00,0.00,"1,280.00",0.00
191434506,5819 HADFIELD ST,CITY OF PHILDELPHIA,,SR,1725,0,12/9/2003,City of Phila.,,,"2,000.00",10/1/2006,1.00,10/25/2003,0.00,0.00,640.00,0.00
191434518,5831 WILLOWS AVE,CITY OF PHILA,,SR,1840,0,6/25/1990,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,000.00",8/1/2005,800.00,6/11/1990,0.00,0.00,960.00,0.00
191434518,5833 WILLOWS AVE,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1840,0,4/8/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",8/1/2005,500.00,2/24/1986,0.00,0.00,960.00,0.00
191434518,5843 WILLOWS AVE,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1840,0,4/1/1992,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",1/1/2003,800.00,12/18/1991,0.00,0.00,960.00,0.00
191434519,5832 WILLOWS AVE,CITY OF PHILA,DEPT PUB PROP,SR,1657,0,11/19/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",8/1/2005,500.00,11/5/1984,0.00,0.00,960.00,0.00
191434519,5836 WILLOWS AVE,CITY OF PHILA,DEPT PUBLIC PROP,SR,1657,0,1/24/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,500.00",1/1/2002,1.00,12/15/1982,0.00,0.00,800.00,0.00
191434519,5838 WILLOWS AVE,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1657,0,4/8/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",8/1/2005,500.00,2/24/1986,0.00,0.00,960.00,0.00
191435218,5966 WARRINGTON AVE,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1523,0,11/19/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"1,300.00",3/1/2001,500.00,10/5/1984,0.00,0.00,416.00,0.00
191435222,5908 WINDSOR ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,R30,1130,1150,2/21/1980,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"17,700.00",3/1/2001,"35,940.00",2/21/1980,0.00,0.00,711.00,"4,953.00"
191435208,5811 BELMAR ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,972,0,5/6/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"2,100.00",3/1/2001,500.00,4/1/1985,0.00,0.00,672.00,0.00
191435210,5945 BELMAR ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,R30,1130,1150,10/30/1985,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"5,000.00",3/1/2001,1.00,9/30/1985,0.00,0.00,732.00,868.00
191435209,5834 BELMAR ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,O30,992,23742,7/2/1975,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"11,500.00",1/1/2002,1.00,7/2/1975,0.00,0.00,409.00,"3,271.00"
191435202,1614 S 58TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1108,0,4/15/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,200.00",11/1/2007,1.00,3/14/1986,0.00,0.00,"1,024.00",0.00
191435241,1730 S 58TH ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,O30,1208,1692,10/30/1985,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"5,000.00",1/1/2002,1.00,9/30/1985,0.00,0.00,425.00,"1,175.00"
191435200,1600 S 59TH ST,CITY OF PHILADELPHIA,,SI,21,0,12/9/1997,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"32,000.00",1/1/2002,800.00,12/9/1997,0.00,0.00,"10,240.00",0.00
191392517,5448 ARCH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,911,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",9/1/2008,1.00,12/2/1968,0.00,0.00,960.00,0.00
191392517,5450 ARCH ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,11668,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"5,000.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"1,600.00",0.00
191392500,5430-46 RACE ST,CITY OF PHILA,DEPT OF PUBLIC PROP,JV,25344,0,2/14/1972,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"50,000.00",3/1/2001,1.00,2/14/1972,0.00,0.00,"16,000.00",0.00
191392546,5500-02 RACE ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,4256,0,4/12/1978,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"3,000.00",5/1/2001,"9,000.00",4/12/1978,0.00,0.00,960.00,0.00
191392038,5436 SUMMER ST,CITY OF PHILA,DEPT OF PUBLIC PROP,O30,517,720,4/8/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"7,000.00",1/1/2002,500.00,2/24/1986,0.00,0.00,417.00,"1,823.00"
191392038,5442 SUMMER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,517,720,7/21/1971,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"7,000.00",1/1/2002,1.00,7/21/1971,0.00,0.00,741.00,"1,499.00"
191392038,5450 SUMMER ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,517,0,8/26/1982,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,500.00",1/1/2002,1.00,6/2/1982,0.00,0.00,"1,440.00",0.00
191392039,5421 SUMMER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,2875,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"5,700.00",3/1/2001,1.00,12/2/1968,0.00,0.00,"1,824.00",0.00
191392039,5423 SUMMER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,2875,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"5,000.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"1,600.00",0.00
191392039,5425 SUMMER ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,2875,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"5,700.00",3/1/2001,1.00,12/2/1968,0.00,0.00,"1,824.00",0.00
191392042,5526-28 VINE ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,2491,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,200.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"1,344.00",0.00
191392041,5405R VINE ST,CITY OF PHILA,DEPT OF PUBLIC PROP,P30,790,35,7/15/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,500.00",1/1/2002,500.00,6/10/1985,0.00,0.00,246.00,874.00
191392041,5435 VINE ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SC,7700,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"9,500.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"3,040.00",0.00
191392000,5424 PEARL ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,220,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,000.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"1,280.00",0.00
191392000,5428-34 PEARL ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SC,4598,0,6/15/1967,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"7,500.00",3/1/2001,1.00,6/15/1967,0.00,0.00,"2,400.00",0.00
191391431,5508 HAVERFORD AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,840,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,500.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"1,440.00",0.00
191391431,5510 HAVERFORD AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,840,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,500.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"1,440.00",0.00
191391431,5512 HAVERFORD AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,840,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,500.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"1,440.00",0.00
191391431,5514 HAVERFORD AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,840,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,500.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"1,440.00",0.00
191391432,5501-05 HAVERFORD AVE,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SC,3291,0,7/31/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"11,700.00",1/1/2002,1.00,7/31/1970,0.00,0.00,"3,744.00",0.00
191314916,5405-07 PENNSGROVE ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,3959,3969,7/31/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"40,000.00",3/1/2001,1.00,7/31/1970,0.00,0.00,"1,440.00","11,360.00"
191314916,5409 PENNSGROVE ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,O30,1324,1280,5/12/1970,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"20,000.00",3/1/2001,1.00,5/12/1970,0.00,0.00,"1,440.00","4,960.00"
191314835,5552 HARMER ST,CITY OF PHILA,,SR,825,0,9/10/1979,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,000.00",9/1/2008,500.00,9/10/1979,0.00,0.00,960.00,0.00
191392616,126 N 54TH ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,859,0,9/17/1979,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"3,000.00",9/1/2005,1.00,9/17/1979,0.00,0.00,960.00,0.00
191314928,534-36 N 54TH ST,CITY OF PHILA,,SR,2488,0,4/28/1988,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"4,500.00",1/1/2002,800.00,3/28/1988,0.00,0.00,"1,440.00",0.00
191314928,538-40 N 54TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,2488,0,11/18/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,500.00",1/1/2002,800.00,9/29/1986,0.00,0.00,"1,440.00",0.00
191314928,546 N 54TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1218,0,8/26/1982,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,500.00",1/1/2002,1.00,6/2/1982,0.00,0.00,"1,440.00",0.00
191314928,550 N 54TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,O50,1308,4163,6/2/1982,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"8,500.00",1/1/2002,1.00,6/2/1982,0.00,0.00,"1,552.00","1,168.00"
191392539,34 N YEWDALL ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,864,0,2/14/1972,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",9/1/2008,1.00,2/14/1972,0.00,0.00,960.00,0.00
191392526,13 N CONESTOGA ST,PHILADELPHIA HOUSING,DEVELOPMENT CORPORATION,SR,864,0,10/23/1981,(PHDC) Phila. Housing Dev. Corp.,PHILADELPHIA HOUSING DEVELOPMENT CORPORATION,PHDC,"3,000.00",9/1/2008,"1,500.00",10/23/1981,0.00,0.00,960.00,0.00
191314929,533 N CONESTOGA ST,CITY OF PHILA,DEPT PUB PROP,SR,1052,0,1/8/1987,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",9/1/2008,800.00,10/6/1986,0.00,0.00,960.00,0.00
191314929,539 N CONESTOGA ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1052,0,6/16/1977,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"3,000.00",9/1/2008,"8,500.00",6/16/1977,0.00,0.00,960.00,0.00
191314929,541 N CONESTOGA ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,1053,0,4/29/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",9/1/2008,500.00,4/21/1986,0.00,0.00,960.00,0.00
191314929,543 N CONESTOGA ST,CITY OF PHILA,,SR,1053,0,5/6/1985,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,000.00",9/1/2008,500.00,4/22/1985,0.00,0.00,960.00,0.00
191314210,642 N CONESTOGA ST,CITY OF PHILA,DEPT PUB PROP,SR,682,0,12/30/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",9/1/2008,500.00,12/19/1983,0.00,0.00,960.00,0.00
191314210,650 N CONESTOGA ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,616,0,5/6/1985,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",10/1/2008,500.00,4/22/1985,0.00,0.00,960.00,0.00
191314210,658 N CONESTOGA ST,CITY OF PHILA,DEPT PUB PROP,SR,616,0,4/19/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",10/1/2008,500.00,4/2/1984,0.00,0.00,960.00,0.00
191314210,662 N CONESTOGA ST,CITY OF PHILA,DEPT PUB PROP,SR,616,0,4/19/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",10/1/2008,500.00,4/2/1984,0.00,0.00,960.00,0.00
191314212,1228 N CONESTOGA ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,3036,0,4/21/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",10/1/2008,500.00,1/6/1986,0.00,0.00,960.00,0.00
191314216,653 N SICKELS ST,CITY OF PHILA,,SR,616,0,4/29/1983,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,000.00",10/1/2008,500.00,4/29/1983,0.00,0.00,960.00,0.00
191314217,642 N SICKELS ST,CITY OF PHILA,DEPT PUB PROP,SR,682,0,2/28/1963,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",10/1/2008,1.00,2/28/1963,0.00,0.00,960.00,0.00
191314217,644 N SICKELS ST,CITY OF PHILA,DEPT PUB PROP,SR,616,0,2/28/1963,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,500.00",1/1/2002,1.00,2/28/1963,0.00,0.00,"1,440.00",0.00
191314257,641 N 55TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,958,0,2/28/1963,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,000.00",1/1/2002,1.00,2/28/1963,0.00,0.00,"1,280.00",0.00
191314257,643 N 55TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,899,0,1/1/1943,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,000.00",1/1/2002,1.00,1/1/1943,0.00,0.00,"1,280.00",0.00
191314257,645 N 55TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,899,0,2/28/1963,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,000.00",1/1/2002,1.00,2/28/1963,0.00,0.00,"1,280.00",0.00
191314257,647 N 55TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,899,0,2/28/1963,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,000.00",1/1/2002,1.00,2/28/1963,0.00,0.00,"1,280.00",0.00
191314257,649 N 55TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,899,0,2/28/1963,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,000.00",1/1/2002,1.00,2/28/1963,0.00,0.00,"1,280.00",0.00
191314257,651 N 55TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,894,0,2/28/1963,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,000.00",1/1/2002,1.00,2/28/1963,0.00,0.00,"1,280.00",0.00
191314257,653 N 55TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,904,0,2/28/1963,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,000.00",1/1/2002,1.00,2/28/1963,0.00,0.00,"1,280.00",0.00
191314257,655 N 55TH ST,CITY OF PHILA,DEPT OF PUBLC PROP,SR,899,0,2/28/1963,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,000.00",1/1/2002,1.00,2/28/1963,0.00,0.00,"1,280.00",0.00
191392501,100 N 55TH ST,CITY OF PHILA,DEPT PUB PROP,SR,907,0,8/9/1983,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"3,000.00",10/1/2008,1.00,8/9/1983,0.00,0.00,960.00,0.00
191392045,243 N VODGES ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1328,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,000.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"1,280.00",0.00
191392045,245 N VODGES ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1280,0,10/7/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,000.00",1/1/2002,1.00,10/7/1968,0.00,0.00,"1,280.00",0.00
191392045,247 N VODGES ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1280,0,12/11/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,000.00",1/1/2002,1.00,12/11/1968,0.00,0.00,"1,280.00",0.00
191392045,249 N VODGES ST,REDEVELOPMENT AUTHORITY,OF PHILADELPHIA,SR,1520,0,12/2/1968,Redevelopment Auth. of Phila,REDEVELOPMENT AUTHORITY OF PHILADELPHIA,RDA,"4,000.00",1/1/2002,1.00,12/2/1968,0.00,0.00,"1,280.00",0.00
191392051,327 N 56TH ST,CITY OF PHILA,DEPT OF PUBLIC PROP,SC,2164,0,8/5/1986,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"5,000.00",1/1/2002,800.00,6/23/1986,0.00,0.00,"1,600.00",0.00
191314241,5431 W THOMPSON ST,CITY OF PHILADELPHIA,,SR,2300,0,8/13/2005,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"3,000.00",6/1/2006,800.00,6/20/2005,0.00,0.00,960.00,0.00
191314241,5433-35 W THOMPSON ST,CITY OF PHILADELPHIA,,SR,6900,0,8/24/2005,City of Phila.,CITY OF PHILADELPHIA,PUBPROP,"5,000.00",11/1/2002,800.00,8/8/2005,0.00,0.00,"1,600.00",0.00
191313911,5500 LANSDOWNE AVE,CITY OF PHILA,DEPT OF PUBLIC PROP,SR,1305,0,10/11/1984,City of Phila.,DEPARTMENT OF PUBLIC PROPERTY,PUBPROP,"4,500.00",1/1/2002,500.00,9/10/1984,0.00,0.00,"1,440.00",0.00
